7617:28979,7760,61781,108646,654,17,2984,22942,64673,4996
7637:1890,8964,21555,25911,19550,3943,31694,8355,50065,36176
7657:1039,49787,52869,81367,9885,58996,78274,82141,98056,33346
7661:25174,14402,8930,24958,39307,61835,51027,75313,101155,24486
7678:71429,46456,110024,113243,114174,115449,119946,14029,33274,43920
7682:7836,47276,28527,17369,56971,96223,62614,19412,64002,15556
7692:1890,8964,25911,21555,3943,19550,31694,8355,847,36176
7699:7680,27027,107704,82537,78091,84791,85206,86480,88118,88147
7707:1890,8964,21555,25911,19550,3943,31694,8355,50065,36176
7708:36739,118661,45746,10260,7963,109780,3033,3120,48502,52452
7713:17,1890,6562,58250,45649,23874,59506,13358,8596,17482
7734:51649,74580,107289,36932,7893,41027,66491,16553
7741:3751,9041,38283,1406,37498,81912,19002,2508,39604,16838
7742:17,113011,14437,12237,47000,20402,27697,18896,67842,77626
7743:29221,17191,20325,29592,22353,55206,53037,52292,51876,51508
7751:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
7760:25174,14402,8930,24958,61835,39307,51027,2721,101155,20910
7766:81427,112874,96464,53052,18787,91964,3999,72296,77748,71237
7787:79677,30069,41699,15590,23782,77844,72566,38063,55941,64499
7813:10415,71498,3154,33370,59484,90007,78755,82069,109052,106385
7818:29221,17191,20325,29592,22353,84090,85113,85120,85482,86208
7823:18200,65515,77739,31868,107197,103602,94846,82896,69821,69206
7825:81222,9023,40121,180,8456,50844,54389,22745,50768,49982
7833:103318,947,22340,50668,91899,82996,77073,111624,40555,19004
7841:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
7844:1890,8964,25911,21555,19550,3943,31694,8355,50065,36176
7850:11535,378,84715,5567,1965,120022,23613,58647,60536,62763
7863:59343,81864,73705,82577,68756,68431,54549,29072,77816,74485
7869:15718,1336,84337,55978,58159,61494,62592,62674,63171,68553
7888:58250,45649,6562,59506,23874,13358,27649,75990,17482,8596
7889:17317,57656,53395,74845,20396,33170,65505,55289,52242,103037
7894:25174,14402,8930,24958,61835,39307,51027,24195,24486,22921
7903:112447,105281,92029,77409,65805,58172,55719,45489,43660,36963
7915:3751,9041,38283,1406,37498,81912,19002,2508,3289,7229
7921:121181,120791,116797,108635,108384,106092,105650,95216,79883,77993
7945:50876,14739,12571,33261,23239,98339,47785,40015,70388,24778
7946:508,32145,9906,1478,35154,34190,27052,17392,112737,67162
7949:327,94821,23114,36186,61795,63283,64173,65265,68341,70273
7951:1890,8964,21555,25911,19550,3943,31694,8355,847,36176
7958:669,8322,11072,24933,16965,6856,13077,15013,30815,51232
7962:1890,8964,21555,25911,3943,19550,31694,8355,50065,847
7964:37370,64513,116292,105607,98419,95541,94671,92966,87383,86903
7967:25876,35078,15204,53369,453,6934,34613,8719,36360,38731
7969:3502,20322,45770,78415,63861,15318,48202,57577,58589,58825
7975:1890,8964,25911,21555,3943,19550,8355,31694,36176,847
7976:18963,42330,107349,61463,70527,101753,41166,42165,7381,59745
7977:1890,8964,21555,25911,19550,3943,8355,31694,50065,847
7981:5685,28964,58119,71692,98580,65033,68239,2762,68179,99302
7990:508,25174,35840,44144,21418,31587,98935,103247,92188,70950
8002:65932,62389,102138,93117,90832,55035,39567,39027,32447,13631
8008:3176,81734,85858,87091,89213,91802,91844,93953,94234,94901
8009:94996,99180,98650,97932,97115,95743,95040,93956,92374,91386
8023:94996,45739,45757,46019,53363,57402,58963,60856,61218,61331
8032:25174,14402,8930,24958,39307,61835,51027,75313,24486,24195
8036:24843,28387,40319,41543,78781,7521,47350,25670,11859,7933
8054:29221,17191,20325,29592,22353,30468,33025,34939,36846,37517
8065:1890,8964,25911,21555,19550,3943,8355,31694,50065,847
8068:119955,104931,94780,92012,90115,86461,85437,79512,79505,76113
8069:1890,8964,25911,21555,3943,19550,31694,8355,50065,847
8081:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
8090:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
8097:97021,120438,6588,31021,43981,92626,118958,107331,40154,54313
8103:3376,10864,14577,66158,30057,10646,105266,74308,63400,30483
8104:8300,24468,41113,47836,48596,42784,28090,17839,14753,19802
8130:3441,15383,40597,30864,40461,16311,31901,71610,109876,73526
8134:31633,12832,18697,30661,6198,74016,79231,105057,46332,45726
8137:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
8141:50876,14739,12571,33261,23239,98339,5163,24778,40015,47785
8144:29221,17191,20325,22353,29592,68327,69217,70694,72291,72898
8150:3751,9041,38283,1406,37498,81912,19002,2508,3289,7229
8159:12175,45652,17033,17545,37322,35507,36729,74368,38801,57134
8161:77681,54240,8357
8163:20322,3502,45770,48202,78415,63861,15318,93024,92888,92780
8184:81253,69749,38909,29233,108564,107520,103869,72523,55934,55789
8186:76400,17,116065,302,18747,56318,21798,22872,44957,79550
8200:1890,8964,25911,21555,3943,19550,8355,31694,36176,50065
8206:26202,3347,118716,94173,44115,97483,16416,28618,117063,55411
8217:94996,99180,98650,97932,97115,95743,95040,93956,92374,91386
8224:18747,56318,21798,44957,22872,116957,15715,12668,50168,89079
8225:9210,16496,48211,58778,70199,45301,77980,93572,95324,9945
8227:34402,41796,50595,53192,53560,54334,92565,39888,87455,94557
8229:3751,9041,38283,1406,37498,81912,19002,2508,39604,16838
8245:76,95216,9354,29221,17191,20325,29592,22353,16828,49154
8263:8476,83400,39003,91897,110137,34966,7480,48433,30684,93969
8264:109156,79836,80391,121852,119942,106984,98505,66647,60598,41957
8270:57192,61647,47364,16070,22396,27733,55265,81255,86984,94782
8276:45649,6562,58250,13358,23874,59506,27649,17482,8596,75990
8285:14626,26721,17626,52151,2326,8509,61906,60229,10182,75235
8286:4054,8000,9258,56150,36995,28907,18132,88412,28476,22293
8287:81222,9023,54389,50844,180,22745,8456,40121,82039,82897
8290:116,1871,58700,18232,35454,49127,91691,24855,24696,64678
8310:47188,57695,57315,52634,51155,49817,5139,11749,13839,14030
8314:17,302,654,76,616,58,8,866,84,29
8325:112211,1476,18294,8064,31540,42056,38808,42102,58187,64604
8326:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
8334:14464,18687,2900,20816,65444,18666,34379,79409,18389,21022
8336:17,302,654,76,616,58,8,866,84,29
8343:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
8347:1890,8964,25911,21555,3943,19550,8355,31694,847,36176
8352:65,327,25174,14402,8930,24958,39307,51027,61835,53752
8368:14437,47000,12237,27697,20402,18896,67842,77626,34765,75427
8380:29221,17191,20325,29592,22353,59522,60199,60561,61235,61458
8396:3751,9041,38283,1406,37498,81912,19002,2508,3289,7229
8401:1890,8964,21555,25911,19550,3943,31694,8355,36176,50065
8406:6562,45649,58250,13358,59506,23874,8596,75990,17482,27649
8411:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
8413:63452,93300,17,409,15,28339,12634,302,31895,62785
8435:3913,33778
8449:4825,71515,55703,80161,29126,12820,62536,90894,95271,88339
8450:19982,18288,73805,41287,112616,107222,92638,91369,90576,59458
8476:8730,12830,53337,37536,93313,1240,91516,7690,53530,78124
8477:29221,17191,20325,29592,22353,61235,60561,60199,59522,58720
8491:87746,38353,62175,2850,36111
8499:4255,43103,63502,82991,36680,36441,24970,24910,22219,22188
8500:17317,57656,53395,74845,20396,33170,34919,39506,47706,52242
8510:14158,7059,45580,17612,52558,64078,76345,82450,103638,109286
8513:81222,9023,40121,22745,50844,54389,8456,180,39573,39633
8517:118530,117399,88296,27098,87129,83832,70431,64883,45935,25041
8530:94996,45757,46019,53363,57402,58963,60856,61218,61331,64637
8531:1890,8964,21555,25911,19550,3943,31694,8355,847,50065
8534:19166,40165,60412,66449,68338,79242,80411,120702,121070,2934
8536:2162,46456,71429,119946,115449,114174,113243,110024,97837,87384
8537:326,813,96418,116897,114524,97606,65644,53421,39147,37313
8552:811,8337,39211,88902,91602,102503,108298,10337,22178,63162
8569:11535,858,20167,64982,37118,40594,29078,79974,67339,66783
8578:81129,12398,14664,24045,26167,57046,69526,75214,86092,90587
8581:238,120546,11366,115555,89498,76602,75636,70589,67636,42976
8582:1890,8964,21555,25911,3943,19550,31694,8355,50065,36176
8600:30564,84549,120942,117008,116713,108610,94708,84662,84205,81905
8603:908,18139,36155,49159,48335,79473,52606,651,83048,77115
8635:13083,17934,1763,8788,16024,29730,26787,92022,84118,61100
8636:29221,17191,20325,22353,29592,53037,52292,51876,51508,49691
8637:866,20322,3502,45770,78415,63861,15318,48202,24436,88553
8644:15,8100,9850,6159,12914,35189,13717,3948,16347,15134
8651:1890,8964,25911,21555,19550,3943,8355,31694,36176,847
8660:45649,58250,6562,23874,13358,59506,27649,17482,8596,75990
8670:19086,57066,91004,113832,15204,20032,72282,56944,33870,34004
8681:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
8692:81,90885,94821,23114,36186,101641,98976,95621,92920,89899
8711:16970,9285,11979,12241,13208,18848,22372,46474,103126,70868
8717:81,81222,180,40121,8456,50844,22745,54389,95600,95291
8718:20182,72179,13976,19177,28783,11102,26248,97273,101102,86250
8719:122490,17,58250,45649,6562,59506,23874,13358,75990,27649
8735:14003,32199,18578,75602,15628,73627,40107,71763,17719,96891
8736:61949,21420,54851,7852,41642,104599,101515,81814,70148,72058
8746:1890,8964,21555,25911,3943,19550,31694,8355,847,50065
8747:1890,8964,21555,25911,3943,19550,31694,8355,36176,50065
8755:27589,27582
8760:29539,34609,59719,76584,84864,99596,33231,37893,44511,21582
8765:9075,17861,99612,102478,64918,61722,33162,15657,63070,24049
8768:25015,4544,13705,27253,8037,35732,60662,66788,74417,84987
8771:94996,99180,98650,97932,97115,95743,95040,93956,92374,91386
8774:18747,56318,21798,44957,22872,12668,39954,89079,42807,2931
8782:21594,118074,110552,97968,93033,90644,90061,89684,84949,82639
8788:1890,8964,25911,21555,3943,19550,31694,8355,50065,36176
8789:25174,14402,8930,24958,39307,51027,61835,63030,2721,22921
8790:398,675,19166,40165,60412,66449,68338,79242,80411,120702
8802:1890,8964,25911,21555,3943,19550,8355,31694,50065,36176
8810:30069,41699,79677,15590,23782,38063,55941,64499,72566,77844
8812:81222,9023,50844,40121,180,54389,22745,8456,89657,90202
8822:8725,5495,49866,61657,103566,102860,102384,101731,101660,100957
8825:1890,8964,21555,25911,3943,19550,8355,31694,36176,847
8844:103267
8850:4825,11377,38069,39901,48890,122474,121651,116823,113702,110209
8852:23114,36186,94821,75621,75738,76330,78383,81322,85988,86566
8862:22340,50668,91899,75216,75703,91229,93054,94010,97313,100182
8863:1890,8964,21555,25911,19550,3943,31694,8355,36176,847
8868:3441,15383,30864,40597,40461,16311,31901,101504,7987,9157
8870:58250,45649,6562,59506,13358,23874,75990,8596,17482,27649
8872:65,301,62863,9580,498,32858,4728,42167,7116,42265
8877:65,327,36000,8183,55430,93353,86961,94145,108294,112311
8889:4255,82991,63502,43103,67065,64119,55064,53325,51372,44884
8890:70,94145,4358,71831,20337,51919,53378,76011,97998,102357
8900:1890,8964,21555,25911,19550,3943,8355,31694,50065,847
8906:327,8837,4864,13186,54151,41709,39134,35404,3178,34818
8912:36000,8183,55430,122213,119176,118188,114315,112462,112311,108294
8913:55493,112598,67509,34710,40104,49883,41296,102325,61672,20812
8915:94996,99180,98650,97932,97115,95743,95040,93956,92374,91386
8916:123257,121999,120928,105320,103961,101652,94857,76843,61566,56331
8920:26109,41813,15529,24527,122836,115797,115322,112323,108701,107087
8924:36000,8183,55430,49630,54286,60692,60904,64867,71786,73697
8931:1890,8964,21555,25911,19550,3943,8355,31694,847,50065
8935:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
8936:89051
8958:1890,8964,25911,21555,19550,3943,31694,8355,50065,847
8984:6659,9738,22064,9324,77230,9725
9000:3751,9041,38283,1406,37498,81912,19002,2508,7229,16838
9001:3514,117760,4589,37744,8694,601,38593,73299,9344,122164
9013:596,112356,11132,44167,40453,62037,14969,93405,64475,107558
9024:650,20591,28347,82114,82595,83302,83907,86497,88978,89599
9079:39924,5295,40795,23818,80371,78847,74089,69622,68537,64670
9085:45649,58250,6562,13358,59506,23874,75990,27649,8596,17482
9096:1352,4825,55703,4755,11377,38069,39901,48890,122474,121651
9098:66205,111774,98371,83308,74363,73898,71460,68807,67891,22562
9106:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
9111:1890,8964,21555,25911,19550,3943,31694,8355,50065,847
9122:3751,9041,38283,1406,37498,81912,19002,2508,3289,7229
9128:1890,8964,25911,21555,19550,3943,31694,8355,50065,847
9135:8,100966,8837,4864,13186,54151,41709,39134,67547,41071
9141:55703,71515,80161,12820,29126,90894,62536,95271,88339,84355
9152:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
9155:94996,97932,97115,95743,95040,93956,92374,91386,90118,89266
9157:53110,12868,33980,120785,117800,103806,100504,94985,93919,84394
9158:12227,13288,76092,61735,34374,36458,94119,78507,79200,79688
9159:15466,48021,30489,57730,61939,1980,7730,16269,21043,24163
9160:4825,55703,71515,80161,12820,29126,62536,90894,95271,88339
9161:12722,11917,17102,48465,74766,36122,35164,31188,67466,78263
9171:1890,8964,25911,21555,19550,3943,31694,8355,50065,36176
9173:1890,8964,25911,21555,3943,19550,8355,31694,50065,847
9200:470,30673,45041,74726,52178,27182,4240,30734,14671,52378
9224:49417,71156,53691,59505,59980,62356,69750,79877,81569,83452
9225:13083,17934,1763,8788,16024,29730,26787,84118,92022,30499
9233:1930,3864,13419,9003,15556,10916,29782,6106,24703,44114
9236:45398,32,1886,11535,858,26326,31120,23484,59379,10544
9237:1890,8964,21555,25911,3943,19550,31694,8355,50065,36176
9238:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
9245:1871,57800,58700,18922,38519,92103,97586,100391,100410,102374
9249:88624,47351,15290,26426,52582,73198,112421,78219
9256:1890,8964,21555,25911,19550,3943,31694,8355,36176,847
9276:63443,62,4589,119138,3514,601,12993,502,50414,65532
9288:1890,8964,25911,21555,19550,3943,31694,8355,36176,50065
9290:8322,11072,24933,16965,6856,13077,15013,30815,51232,15637
9291:1890,8964,21555,25911,3943,19550,31694,8355,36176,847
9310:645,7303,20969,24991,28198,711,39371,909,71491,67136
9312:1890,8964,25911,21555,3943,19550,31694,8355,50065,847
9313:65,32353,52980,934,8662,68573,5374,58477,31016,14022
9331:25224,8687,34621
9333:17,302,654,76,616,58,8,866,84,29
9350:29221,17191,20325,22353,29592,85482,86208,86247,86252,87675
9357:80021,83385,20184,7585,986
9359:1890,8964,25911,21555,3943,19550,31694,8355,36176,50065
9364:81222,9023,40121,22745,50844,54389,8456,180,39633,42541
9368:103953,9770,35080,80322,60740,35213,58912,30980,16484,9767
9369:4255,63502,82991,43103,76018,67065,64119,10265,19559,20149
9371:1890,8964,21555,25911,3943,19550,8355,31694,847,50065
9381:2265,6387,5443,19623,11731,30791,15555,82361,26121,35247
9389:32076,39645,72606,97686,109119,63225,18077,7560,2939,7194
9394:1890,8964,21555,25911,3943,19550,31694,8355,36176,50065
9400:3751,9041,38283,1406,37498,19002,81912,2508,39604,16838
9402:85396,9815,30686,32360,93274,84418,30556,16621,10611
9420:1890,8964,25911,21555,3943,19550,8355,31694,36176,847
9431:93206,834,1930,65526,32882,36829,55968,71307,90048,100314
9432:3441,15383,40597,30864,40461,16311,31901,71610,73526,76491
9433:102438,3064,29656,36382,71022,77882,118575,16952,36494,29473
9437:47237,53071,57013,58686,59036,60154,67861,68368,71067,72702
9442:9023,81222,22745,40121,8456,180,54389,50844,84140,85146
9443:1890,8964,21555,25911,19550,3943,8355,31694,36176,847
9451:1890,8964,21555,25911,19550,3943,8355,31694,50065,36176
9473:9023,81222,40121,22745,50844,54389,8456,180,95600,95291
9474:46177,118271,73026,45806,37363,13829,58370,52698,42994,38188
9486:94680,24364,40921,4568,14047,3509,614,2073,1589,2469
9487:14003,32199,18578,75602,15628,73627,40107,71763,81202,94265
9489:45649,6562,58250,59506,13358,23874,17482,27649,75990,8596
9494:11535,858,20167,64982,37118,40594,95457,6018,79974,8717
9498:4926,90162,87426,80155,79357,93358,98797,69244,99985,111988
9499:28848,93057,14014,44686,48079,97828,108687,111500,117000,112303
9500:72566,564,119955,104931,94780,92012,90115,86461,85437,79512
9507:27251,56447,20483,116920,70686,79281,79335,88111,92327,92705
9514:9961,36401,30289,62652,97268,75661,8622,1910,48270,6674
9525:224,41255,31991,64663,60621,60334,85845,88878,89157,90262
9528:85900,2268,95,70729,54863,27690,6190,101972,111627,29539
9531:262,1851,57407,53532,46972,39834,21778,15420,77264,47414
9535:79677,30069,41699,77844,15590,23782,72566,64499,38063,55941
9538:29221,17191,20325,29592,22353,27629,27005,26148,25730,25392
9541:70330,29477,72145,46570,96167,121835,120893,86105,38632,52271
9553:492,99238,47286,47593,105898,111574,3901,108638,26913,115421
9568:23113,52391,58356,84100,25345,40807,73949,61193,73774,62024
9570:2934,24156,27015,6462,2267,14064,12344,33576,25330,62926
9571:1930,11626,108134,105231,103857,103746,102600,82229,61791,60209
9573:14566,80254,119156,115258,114505,114389,104119,100937,83625,79349
9576:10038,15426,48352,18870,67939,936,51273,10762,1400,661
9580:18747,56318,21798,22872,44957,12668,42807,2931,15715,39954
9590:3751,9041,38283,1406,37498,81912,19002,2508,7229,39604
9593:1890,8964,25911,21555,3943,19550,8355,31694,50065,847
9606:17317,57656,53395,74845,33170,20396,65505,1485,55289,52242
9612:1890,8964,21555,25911,19550,3943,8355,31694,36176,847
9613:27416,103889,90010,89958,88353,84856,84415,68199,56525,54312
9614:13613,77610,60035,9121,13157,22949,46823,1888,43684,48760
9630:13479,14802,20157,23928,24482,47237,53071,57013,58686,59036
9665:45649,6562,58250,23874,13358,59506,8596,17482,75990,27649
9666:24156,27015,6462,14064,2267,29094,25330,12344,12304,33576
9668:645,7303,20969,24991,28198,39371,909,711,71491,67136
9680:29221,17191,20325,22353,29592,85482,86208,86247,86252,87675
9685:14626,26721,17626,52151,60229,61906,8509,23067,75235,29293
9693:8489,15787,61819,43900,80332,2936,35783,86112,32326,39630
9694:60607,6686,24582,25210,44436,122182,114328,113974,111081,110554
9696:924,31496,52022,57469,58267,59222,59416,61386,62728,64083
9711:36887,88297,36868,6720,6432
9722:301,22396,11535,858,20167,64982,57346,95457,6018,8717
9727:116024,238,1501,21722,66583,10234,58835,68947,118929,113345
9742:6756,65215,58739,92983,61092,51625,50094,15491,76535,86236
9745:58250,45649,6562,59506,13358,23874,8596,75990,17482,27649
9752:7210,8066,10175,857,817,11754,18606,27534,63645,65469
9753:60567,899,52516,22538,51781,49240,48203,47204,46906,45378
9755:58250,6562,45649,59506,23874,13358,75990,27649,8596,17482
9757:44334,98501,65787,64665,45321,111538,10273,9682,23599,48361
9786:1890,8964,25911,21555,19550,3943,8355,31694,36176,50065
9808:73951,15647,28782,42451,66969,96943,98373,104076,105219,109675
9810:5253,97119,37375,58240,17,21424,102924,6328,81,54092
9812:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
9813:65,9580,498,42167,4728,32858,42265,7116,83198,98288
9818:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
9820:422,4103,71315,75514,78714,55754,10368,17634,51380,59079
9824:38225,15602,22371,23417,28732,31383,43637,50382,53058,61513
9827:327,114919,15,9580,498,42167,4728,32858,7116,83198
9831:2318,19712,38174,54715,62566,51061,64408,81228,64764,14748
9834:65,9580,498,32858,4728,42167,83198,7116,42265,29144
9837:6562,58250,45649,23874,59506,13358,75990,17482,27649,8596
9839:17317,57656,53395,74845,33170,20396,1485,65505,47706,75558
9840:24585,8641,70783,30462,62978,4268,245,1412,2955,899
9864:6562,58250,45649,23874,59506,13358,75990,27649,8596,17482
9879:26782,63913,109531,84036,118165,100286,98624,50041,19557,15584
9890:29221,17191,20325,22353,29592,85482,86208,86247,86252,87675
9891:1890,8964,25911,21555,19550,3943,31694,8355,36176,50065
9892:29999,119373,98188,95028,71168,71043,59709,48903,41463,40895
9896:17769,33701,12419,15571,119360,118334,115614,114744,113786,112470
9899:55656,17,361,72059,39753,48933,15639,31378,77817,25337
9900:29221,17191,20325,22353,29592,53037,52292,51876,51508,49691
9911:7744,34320,53026,8924,10885,86580,76919,117653,68434,95055
9926:1890,8964,25911,21555,19550,3943,31694,8355,50065,847
9927:1890,8964,25911,21555,19550,3943,8355,31694,847,50065
9929:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
9944:23913,18045,20912,37390,65121,29819,39547,59127,100579,107205
9945:84347,70050,68559,41800,13352,70304,18287,6910,37838,39089
9946:121181,120791,116797,108635,108384,106092,105650,95216,79883,77993
9961:109347,88621,84814,80461,75939,71694,64464,63431,62564,61440
9984:14914,81154,83205,112549,29024,10548,53847,20369,31085,42520
10030:1890,8964,25911,21555,3943,19550,8355,31694,36176,847
10040:50876,14739,12571,33261,98339,23239,24778,70388,78239,40015
10050:2934,24156,27015,6462,2267,14064,33576,25330,12344,62926
10051:93579,99170,89602,120907,35144,56133,62811,72581,38692,36206
10073:32895,9047,24513,6579,9279,14562,59706,78501,62945,62637
10078:16996,70818,57056,4566,19362,61990,20821,78786,32619,1981
10082:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
10084:3183,105164,86479,39277,60464,10662
10086:7029,8683,9789,32320,16251,24012,39400,8463,8893,15667
10088:1136,21150,31215,11185,16413,28565,28807,35802,36920,56273
10090:53895,113437,58597,53458,53144,50459,45961,45881,44972,41656
10110:1890,8964,21555,25911,19550,3943,8355,31694,36176,847
10111:853,20531,59117,9899,21449,10725,43592,49492,48729,18392
10115:17975,10171,108069,52988,115268,59971,82636,22849,34074,182
10117:17091,15665,29841,5426,47898,105035,41396,99999,96557,23780
10130:45303,98123,22250,86031,55229,60437,69198,74792,22600,19932
10132:10985,7549,83449,88298,58339,11602,13562,56665,57361,56691
10133:29617,58954,43760,68396,40530,13966,70796,9289,704,698
10136:29221,17191,20325,29592,22353,87873,87675,86252,90097,90375
10140:2404,10757,23842,65508,27149,20633,28971,19342,70040,11707
10148:12722,2934,11917,17102,24156,48465,74766,36122,35164,67466
10155:57192,61647,81255,86984,55265,47364,16070,22396,27733,75521
10156:2715,14435,12732,20747,48512,61999,69211,70794,80321,85403
10194:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
10196:1890,8964,21555,25911,19550,3943,8355,31694,50065,847
10200:31784,42856,96548,9210,81014,86638,7741,72455,58540,23500
10210:398,24156,31189,22114,34453,96168,920,2599,4076,23177
10233:37115,58227,13411,26628,33833,53668,103949,76230,77487,41576
10235:51933,27714,30409,34473,84533,116164,46408,55429,87474,7087
10236:33195,115685,65107,19737,115745,114488,109645,107018,93189,92495
10237:3441,15383,40597,30864,16311,40461,31901,101504,109876,83687
10249:9294,16740,38438,29325,82137,71197,96812,25380,104336,2532
10254:11026,101192,112928,39051,34479,25964,117813,114132,118045,118247
10267:1890,8964,25911,21555,3943,19550,31694,8355,50065,847
10275:41588,93727,119105,29266,36706,108124,35670,104144,112997,53178
10276:1890,8964,25911,21555,3943,19550,8355,31694,50065,847
10279:356,24893,119354,114938,96667,86069,84765,81718,80123,75566
10302:1890,8964,21555,25911,3943,19550,8355,31694,50065,847
10303:9891,17692,50979,72700,82899,89570,92545,94224,10968,51330
10304:97569,65881,67506,23233,119303,57881,55422,84781,34292,42077
10306:58250,45649,6562,23874,13358,59506,27649,17482,75990,8596
10313:14464,18687,2900,20816,65444,18666,34379,21022,18389,79409
10317:1890,8964,21555,25911,19550,3943,31694,8355,50065,847
10335:122178,110095,106204,102318,88198,83186,69200,69127,64108,51204
10339:1890,8964,21555,25911,19550,3943,8355,31694,36176,847
10342:14437,47000,12237,20402,27697,18896,67842,77626,34765,17630
10346:65075,104057,51326
10359:113059,17,28200,29,596,87767,1890,8964,8837,4864
10364:27090,45291,116484,38544,87480,28630,56391,101152,99731,115330
10366:101911,17,58250,6562,45649,59506,13358,23874,75990,8596
10371:13479,14802,20157,23928,24482,47237,53071,57013,58686,59036
10377:29914,3564,27904,12455,51829,24514,80638,52765,49040,40143
10378:97626,18935,8860,2153,463,168
10387:53812
10388:25174,14402,8930,24958,51027,61835,39307,75313,24486,24195
10392:17,302,654,76,616,58,8,866,84,29
10408:90185,93087,112552,67509,112598,3370,96639,840,5111,10740
10420:94996,97932,97115,95743,95040,93956,92374,91386,90118,89266
10427:3039,61213,84465,59380,14569,16692,30967,74093,45848,57630
10439:1890,8964,25911,21555,3943,19550,31694,8355,36176,847
10445:18747,56318,21798,44957,22872,89079,50168,49978,116957,39954
10454:41623,45557,58991,62371,4296,74831,94440,116654,116650,116627
10471:3441,15383,40597,30864,16311,40461,31901,83687,76491,73526
10478:3751,9041,38283,37498,1406,81912,19002,2508,16838,39604
10479:68370,70299,47699,62290,105771,80947,22444,24748,43007,17231
10480:94996,99180,98650,97932,97115,95743,95040,93956,92374,91386
10488:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
10502:23967,28605,110318,41101,54099,9915,28760,11241,26095,35916
10513:578,5227,41372,40841,48002,61670,64107,71192,72077,76744
10523:71598,35482,40637,47906,122269,120016,116747,108054,104319,93546
10543:65932,62389,102138,93117,90832,55035,39567,39027,32447,13631
10554:2092,67812,76076,92306,92592,93909,93994,96771,97805,105395
10563:1890,8964,25911,21555,3943,19550,8355,31694,50065,847
10564:1890,8964,25911,21555,3943,19550,8355,31694,847,50065
10570:45649,58250,6562,13358,59506,23874,17482,75990,27649,8596
10573:47188,58499,58985,60766,70347,72397,74013,83456,83491,83799
10580:8489,15787,61819,43900,2936,80332,35783,55051,86112,47259
10636:1890,8964,25911,21555,19550,3943,31694,8355,847,50065
10655:354,14003,278,25585,32199,14840,18578,35566,16725,73567
10691:42681,16706,104892,87456,78613,58458,16707,37513,41561,9849
10693:94996,84623,83777,83241,83119,79949,78976,78399,76990,76159
10698:94996,45739,45757,46019,53363,57402,58963,60856,61218,61331
10707:94152,17706,22170,40357,46933,11769,26555,55453,105238,84081
10710:1890,8964,25911,21555,3943,19550,8355,31694,847,36176
10726:177,11497,103120,15204,20032,34004,72282,44653,71520,86901
10747:39078,42599,75779,3318,11471,39650,52954,59119,71737,73420
10758:65,9580,498,32858,4728,42167,7116,42265,83198,29144
10770:31227,7474,59692,84203,96201,979,123197,22248,121263,45959
10779:8837,4864,13186,54151,39134,41709,34818,35404,3178,41071
10794:616,34692,42524,85550,120716,115867,114282,102065,101669,100900
10801:14566,80254,119156,115258,114505,114389,104119,100937,83625,3351
10807:4817,856,17596,36881,101045,61015,61930,67612,68467,70152
10820:24861,35982,55954,69952,98789,16898,40808,75971,92539,51963
10842:38438,82137,29325,71197,96812,104336,25380,2532,86830,121976
10843:1886,27032,33677,25844,53228,11816,11110,34880,99047,71065
10844:21681,42341,74752,104583,107196,122749,104581,32910,18676,105581
10845:122632,122357,99067,85712,78018,77690,75951,41084,13408,115500
10854:20390,3492,66774,93438,34090,67308,76022,46722,49520,24800
10858:23114,36186,94821,70273,68341,65265,64173,63283,61795,59904
10871:59255,9909,29059,11682,120554,106658,101231,85027,74304,71044
10892:9318,87486,92473,122571,50939,77950,57486,102499,25784,21977
10905:11717,93482,31309,80505,42024,26680,74188,96269,83134,7021
10908:18747,56318,21798,44957,22872,15715,12668,79550,2931,50168
10913:26510,43968,55959,57317,81114,7591,19442,40424,20763,23544
10920:1890,8964,25911,21555,19550,3943,8355,31694,847,36176
10955:84837,899,12904,77934,11439,85725,14465,122347,121662,121121
10956:78288,120269,17,18747,56318,21798,44957,22872,12668,15715
10968:8055,1345,49759,13925,4890,39601,93375,54483,99650,34650
10991:36186,23114,94821,75738,75621,74442,70273,68341,65265,64173
10999:58250,45649,6562,23874,13358,59506,27649,17482,75990,8596
11000:81,93762,26109,41813,24527,15529,49855,59381,59752,60812
11022:1890,8964,21555,25911,19550,3943,8355,31694,50065,847
